block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags,display_name_zh,display_name_bi,category_zh,material_zh,variant_zh
phyllite_weathered_slab,phyllite weathered slab,geology:metamorphic,phyllite,weathered,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;WEATHERED;shape:slab,phylliteweathered半砖,phyllite weathered slab / phylliteweathered半砖,地质/变质,,
phyllite_weathered_stairs,phyllite weathered stairs,geology:metamorphic,phyllite,weathered,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;WEATHERED;shape:stairs,phylliteweathered楼梯,phyllite weathered stairs / phylliteweathered楼梯,地质/变质,,
phyllite_weathered_wall,phyllite weathered wall,geology:metamorphic,phyllite,weathered,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;WEATHERED;shape:wall,phylliteweathered墙,phyllite weathered wall / phylliteweathered墙,地质/变质,,
phyllite_weathered_pillar,phyllite weathered pillar,geology:metamorphic,phyllite,weathered,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;WEATHERED;shape:pillar,phylliteweathered柱,phyllite weathered pillar / phylliteweathered柱,地质/变质,,
phyllite_weathered_rubble,phyllite weathered rubble,geology:metamorphic,phyllite,weathered,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;WEATHERED;shape:rubble,phylliteweathered碎石,phyllite weathered rubble / phylliteweathered碎石,地质/变质,,
phyllite_cobbled_block,phyllite cobbled block,geology:metamorphic,phyllite,cobbled,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;COBBLED;shape:block,phyllite圆石块,phyllite cobbled block / phyllite圆石块,地质/变质,,圆石
phyllite_cobbled_slab,phyllite cobbled slab,geology:metamorphic,phyllite,cobbled,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;COBBLED;shape:slab,phyllite圆石半砖,phyllite cobbled slab / phyllite圆石半砖,地质/变质,,圆石
phyllite_cobbled_stairs,phyllite cobbled stairs,geology:metamorphic,phyllite,cobbled,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;COBBLED;shape:stairs,phyllite圆石楼梯,phyllite cobbled stairs / phyllite圆石楼梯,地质/变质,,圆石
phyllite_cobbled_wall,phyllite cobbled wall,geology:metamorphic,phyllite,cobbled,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;COBBLED;shape:wall,phyllite圆石墙,phyllite cobbled wall / phyllite圆石墙,地质/变质,,圆石
phyllite_cobbled_pillar,phyllite cobbled pillar,geology:metamorphic,phyllite,cobbled,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;COBBLED;shape:pillar,phyllite圆石柱,phyllite cobbled pillar / phyllite圆石柱,地质/变质,,圆石
phyllite_cobbled_rubble,phyllite cobbled rubble,geology:metamorphic,phyllite,cobbled,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;COBBLED;shape:rubble,phyllite圆石碎石,phyllite cobbled rubble / phyllite圆石碎石,地质/变质,,圆石
phyllite_polished_block,phyllite polished block,geology:metamorphic,phyllite,polished,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;POLISHED;shape:block,phyllite抛光块,phyllite polished block / phyllite抛光块,地质/变质,,抛光
phyllite_polished_slab,phyllite polished slab,geology:metamorphic,phyllite,polished,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;POLISHED;shape:slab,phyllite抛光半砖,phyllite polished slab / phyllite抛光半砖,地质/变质,,抛光
phyllite_polished_stairs,phyllite polished stairs,geology:metamorphic,phyllite,polished,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;POLISHED;shape:stairs,phyllite抛光楼梯,phyllite polished stairs / phyllite抛光楼梯,地质/变质,,抛光
phyllite_polished_wall,phyllite polished wall,geology:metamorphic,phyllite,polished,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;POLISHED;shape:wall,phyllite抛光墙,phyllite polished wall / phyllite抛光墙,地质/变质,,抛光
phyllite_polished_pillar,phyllite polished pillar,geology:metamorphic,phyllite,polished,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;POLISHED;shape:pillar,phyllite抛光柱,phyllite polished pillar / phyllite抛光柱,地质/变质,,抛光
phyllite_polished_rubble,phyllite polished rubble,geology:metamorphic,phyllite,polished,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;POLISHED;shape:rubble,phyllite抛光碎石,phyllite polished rubble / phyllite抛光碎石,地质/变质,,抛光
phyllite_bricks_block,phyllite bricks block,geology:metamorphic,phyllite,bricks,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;BRICKS;shape:block,phyllite砖块,phyllite bricks block / phyllite砖块,地质/变质,,砖
phyllite_bricks_slab,phyllite bricks slab,geology:metamorphic,phyllite,bricks,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;BRICKS;shape:slab,phyllite砖半砖,phyllite bricks slab / phyllite砖半砖,地质/变质,,砖
phyllite_bricks_stairs,phyllite bricks stairs,geology:metamorphic,phyllite,bricks,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;BRICKS;shape:stairs,phyllite砖楼梯,phyllite bricks stairs / phyllite砖楼梯,地质/变质,,砖
phyllite_bricks_wall,phyllite bricks wall,geology:metamorphic,phyllite,bricks,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;BRICKS;shape:wall,phyllite砖墙,phyllite bricks wall / phyllite砖墙,地质/变质,,砖
phyllite_bricks_pillar,phyllite bricks pillar,geology:metamorphic,phyllite,bricks,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;BRICKS;shape:pillar,phyllite砖柱,phyllite bricks pillar / phyllite砖柱,地质/变质,,砖
phyllite_bricks_rubble,phyllite bricks rubble,geology:metamorphic,phyllite,bricks,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;BRICKS;shape:rubble,phyllite砖碎石,phyllite bricks rubble / phyllite砖碎石,地质/变质,,砖
phyllite_tiles_block,phyllite tiles block,geology:metamorphic,phyllite,tiles,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;TILES;shape:block,phyllite砖块,phyllite tiles block / phyllite砖块,地质/变质,,砖
phyllite_tiles_slab,phyllite tiles slab,geology:metamorphic,phyllite,tiles,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;TILES;shape:slab,phyllite砖半砖,phyllite tiles slab / phyllite砖半砖,地质/变质,,砖
phyllite_tiles_stairs,phyllite tiles stairs,geology:metamorphic,phyllite,tiles,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;TILES;shape:stairs,phyllite砖楼梯,phyllite tiles stairs / phyllite砖楼梯,地质/变质,,砖
phyllite_tiles_wall,phyllite tiles wall,geology:metamorphic,phyllite,tiles,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;TILES;shape:wall,phyllite砖墙,phyllite tiles wall / phyllite砖墙,地质/变质,,砖
phyllite_tiles_pillar,phyllite tiles pillar,geology:metamorphic,phyllite,tiles,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;TILES;shape:pillar,phyllite砖柱,phyllite tiles pillar / phyllite砖柱,地质/变质,,砖
phyllite_tiles_rubble,phyllite tiles rubble,geology:metamorphic,phyllite,tiles,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;TILES;shape:rubble,phyllite砖碎石,phyllite tiles rubble / phyllite砖碎石,地质/变质,,砖
phyllite_chiseled_block,phyllite chiseled block,geology:metamorphic,phyllite,chiseled,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;CHISELED;shape:block,phyllite雕纹块,phyllite chiseled block / phyllite雕纹块,地质/变质,,雕纹
phyllite_chiseled_slab,phyllite chiseled slab,geology:metamorphic,phyllite,chiseled,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;CHISELED;shape:slab,phyllite雕纹半砖,phyllite chiseled slab / phyllite雕纹半砖,地质/变质,,雕纹
phyllite_chiseled_stairs,phyllite chiseled stairs,geology:metamorphic,phyllite,chiseled,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;CHISELED;shape:stairs,phyllite雕纹楼梯,phyllite chiseled stairs / phyllite雕纹楼梯,地质/变质,,雕纹
phyllite_chiseled_wall,phyllite chiseled wall,geology:metamorphic,phyllite,chiseled,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;CHISELED;shape:wall,phyllite雕纹墙,phyllite chiseled wall / phyllite雕纹墙,地质/变质,,雕纹
phyllite_chiseled_pillar,phyllite chiseled pillar,geology:metamorphic,phyllite,chiseled,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;CHISELED;shape:pillar,phyllite雕纹柱,phyllite chiseled pillar / phyllite雕纹柱,地质/变质,,雕纹
phyllite_chiseled_rubble,phyllite chiseled rubble,geology:metamorphic,phyllite,chiseled,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;CHISELED;shape:rubble,phyllite雕纹碎石,phyllite chiseled rubble / phyllite雕纹碎石,地质/变质,,雕纹
schist_raw_block,schist raw block,geology:metamorphic,schist,raw,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;RAW;shape:block,片岩粗块,schist raw block / 片岩粗块,地质/变质,片岩,粗
schist_raw_slab,schist raw slab,geology:metamorphic,schist,raw,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;RAW;shape:slab,片岩粗半砖,schist raw slab / 片岩粗半砖,地质/变质,片岩,粗
schist_raw_stairs,schist raw stairs,geology:metamorphic,schist,raw,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;RAW;shape:stairs,片岩粗楼梯,schist raw stairs / 片岩粗楼梯,地质/变质,片岩,粗
schist_raw_wall,schist raw wall,geology:metamorphic,schist,raw,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;RAW;shape:wall,片岩粗墙,schist raw wall / 片岩粗墙,地质/变质,片岩,粗
schist_raw_pillar,schist raw pillar,geology:metamorphic,schist,raw,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;RAW;shape:pillar,片岩粗柱,schist raw pillar / 片岩粗柱,地质/变质,片岩,粗
schist_raw_rubble,schist raw rubble,geology:metamorphic,schist,raw,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;RAW;shape:rubble,片岩粗碎石,schist raw rubble / 片岩粗碎石,地质/变质,片岩,粗
schist_fractured_block,schist fractured block,geology:metamorphic,schist,fractured,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;FRACTURED;shape:block,片岩破碎块,schist fractured block / 片岩破碎块,地质/变质,片岩,破碎
schist_fractured_slab,schist fractured slab,geology:metamorphic,schist,fractured,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;FRACTURED;shape:slab,片岩破碎半砖,schist fractured slab / 片岩破碎半砖,地质/变质,片岩,破碎
schist_fractured_stairs,schist fractured stairs,geology:metamorphic,schist,fractured,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;FRACTURED;shape:stairs,片岩破碎楼梯,schist fractured stairs / 片岩破碎楼梯,地质/变质,片岩,破碎
schist_fractured_wall,schist fractured wall,geology:metamorphic,schist,fractured,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;FRACTURED;shape:wall,片岩破碎墙,schist fractured wall / 片岩破碎墙,地质/变质,片岩,破碎
schist_fractured_pillar,schist fractured pillar,geology:metamorphic,schist,fractured,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;FRACTURED;shape:pillar,片岩破碎柱,schist fractured pillar / 片岩破碎柱,地质/变质,片岩,破碎
