block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags
schist_tiles_pillar,schist tiles pillar,geology:metamorphic,schist,tiles,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;TILES;shape:pillar
schist_tiles_rubble,schist tiles rubble,geology:metamorphic,schist,tiles,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;TILES;shape:rubble
schist_chiseled_block,schist chiseled block,geology:metamorphic,schist,chiseled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;CHISELED;shape:block
schist_chiseled_slab,schist chiseled slab,geology:metamorphic,schist,chiseled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;CHISELED;shape:slab
schist_chiseled_stairs,schist chiseled stairs,geology:metamorphic,schist,chiseled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;CHISELED;shape:stairs
schist_chiseled_wall,schist chiseled wall,geology:metamorphic,schist,chiseled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;CHISELED;shape:wall
schist_chiseled_pillar,schist chiseled pillar,geology:metamorphic,schist,chiseled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;CHISELED;shape:pillar
schist_chiseled_rubble,schist chiseled rubble,geology:metamorphic,schist,chiseled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;CHISELED;shape:rubble
gneiss_raw_block,gneiss raw block,geology:metamorphic,gneiss,raw,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;RAW;shape:block
gneiss_raw_slab,gneiss raw slab,geology:metamorphic,gneiss,raw,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;RAW;shape:slab
gneiss_raw_stairs,gneiss raw stairs,geology:metamorphic,gneiss,raw,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;RAW;shape:stairs
gneiss_raw_wall,gneiss raw wall,geology:metamorphic,gneiss,raw,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;RAW;shape:wall
gneiss_raw_pillar,gneiss raw pillar,geology:metamorphic,gneiss,raw,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;RAW;shape:pillar
gneiss_raw_rubble,gneiss raw rubble,geology:metamorphic,gneiss,raw,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;RAW;shape:rubble
gneiss_fractured_block,gneiss fractured block,geology:metamorphic,gneiss,fractured,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;FRACTURED;shape:block
gneiss_fractured_slab,gneiss fractured slab,geology:metamorphic,gneiss,fractured,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;FRACTURED;shape:slab
gneiss_fractured_stairs,gneiss fractured stairs,geology:metamorphic,gneiss,fractured,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;FRACTURED;shape:stairs
gneiss_fractured_wall,gneiss fractured wall,geology:metamorphic,gneiss,fractured,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;FRACTURED;shape:wall
gneiss_fractured_pillar,gneiss fractured pillar,geology:metamorphic,gneiss,fractured,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;FRACTURED;shape:pillar
gneiss_fractured_rubble,gneiss fractured rubble,geology:metamorphic,gneiss,fractured,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;FRACTURED;shape:rubble
gneiss_weathered_block,gneiss weathered block,geology:metamorphic,gneiss,weathered,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;WEATHERED;shape:block
gneiss_weathered_slab,gneiss weathered slab,geology:metamorphic,gneiss,weathered,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;WEATHERED;shape:slab
gneiss_weathered_stairs,gneiss weathered stairs,geology:metamorphic,gneiss,weathered,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;WEATHERED;shape:stairs
gneiss_weathered_wall,gneiss weathered wall,geology:metamorphic,gneiss,weathered,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;WEATHERED;shape:wall
gneiss_weathered_pillar,gneiss weathered pillar,geology:metamorphic,gneiss,weathered,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;WEATHERED;shape:pillar
gneiss_weathered_rubble,gneiss weathered rubble,geology:metamorphic,gneiss,weathered,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;WEATHERED;shape:rubble
gneiss_cobbled_block,gneiss cobbled block,geology:metamorphic,gneiss,cobbled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;COBBLED;shape:block
gneiss_cobbled_slab,gneiss cobbled slab,geology:metamorphic,gneiss,cobbled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;COBBLED;shape:slab
gneiss_cobbled_stairs,gneiss cobbled stairs,geology:metamorphic,gneiss,cobbled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;COBBLED;shape:stairs
gneiss_cobbled_wall,gneiss cobbled wall,geology:metamorphic,gneiss,cobbled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;COBBLED;shape:wall
gneiss_cobbled_pillar,gneiss cobbled pillar,geology:metamorphic,gneiss,cobbled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;COBBLED;shape:pillar
gneiss_cobbled_rubble,gneiss cobbled rubble,geology:metamorphic,gneiss,cobbled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;COBBLED;shape:rubble
gneiss_polished_block,gneiss polished block,geology:metamorphic,gneiss,polished,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;POLISHED;shape:block
gneiss_polished_slab,gneiss polished slab,geology:metamorphic,gneiss,polished,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;POLISHED;shape:slab
gneiss_polished_stairs,gneiss polished stairs,geology:metamorphic,gneiss,polished,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;POLISHED;shape:stairs
gneiss_polished_wall,gneiss polished wall,geology:metamorphic,gneiss,polished,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;POLISHED;shape:wall
gneiss_polished_pillar,gneiss polished pillar,geology:metamorphic,gneiss,polished,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;POLISHED;shape:pillar
gneiss_polished_rubble,gneiss polished rubble,geology:metamorphic,gneiss,polished,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;POLISHED;shape:rubble
gneiss_bricks_block,gneiss bricks block,geology:metamorphic,gneiss,bricks,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;BRICKS;shape:block
gneiss_bricks_slab,gneiss bricks slab,geology:metamorphic,gneiss,bricks,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;BRICKS;shape:slab
gneiss_bricks_stairs,gneiss bricks stairs,geology:metamorphic,gneiss,bricks,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;BRICKS;shape:stairs
gneiss_bricks_wall,gneiss bricks wall,geology:metamorphic,gneiss,bricks,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;BRICKS;shape:wall
gneiss_bricks_pillar,gneiss bricks pillar,geology:metamorphic,gneiss,bricks,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;BRICKS;shape:pillar
gneiss_bricks_rubble,gneiss bricks rubble,geology:metamorphic,gneiss,bricks,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;BRICKS;shape:rubble
gneiss_tiles_block,gneiss tiles block,geology:metamorphic,gneiss,tiles,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;TILES;shape:block
gneiss_tiles_slab,gneiss tiles slab,geology:metamorphic,gneiss,tiles,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;TILES;shape:slab
gneiss_tiles_stairs,gneiss tiles stairs,geology:metamorphic,gneiss,tiles,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;TILES;shape:stairs
gneiss_tiles_wall,gneiss tiles wall,geology:metamorphic,gneiss,tiles,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;TILES;shape:wall
gneiss_tiles_pillar,gneiss tiles pillar,geology:metamorphic,gneiss,tiles,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;TILES;shape:pillar
gneiss_tiles_rubble,gneiss tiles rubble,geology:metamorphic,gneiss,tiles,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;TILES;shape:rubble
gneiss_chiseled_block,gneiss chiseled block,geology:metamorphic,gneiss,chiseled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;CHISELED;shape:block
gneiss_chiseled_slab,gneiss chiseled slab,geology:metamorphic,gneiss,chiseled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;CHISELED;shape:slab
gneiss_chiseled_stairs,gneiss chiseled stairs,geology:metamorphic,gneiss,chiseled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;CHISELED;shape:stairs
gneiss_chiseled_wall,gneiss chiseled wall,geology:metamorphic,gneiss,chiseled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:metamorphic;CHISELED;shape:wall
gneiss_chiseled_pillar,gneiss chiseled pillar,geology:metamorphic,gneiss,chiseled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:metamorphic;CHISELED;shape:pillar
gneiss_chiseled_rubble,gneiss chiseled rubble,geology:metamorphic,gneiss,chiseled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:metamorphic;CHISELED;shape:rubble
quartzite_raw_block,quartzite raw block,geology:metamorphic,quartzite,raw,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:metamorphic;RAW;shape:block
quartzite_raw_slab,quartzite raw slab,geology:metamorphic,quartzite,raw,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:metamorphic;RAW;shape:slab
quartzite_raw_stairs,quartzite raw stairs,geology:metamorphic,quartzite,raw,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:metamorphic;RAW;shape:stairs
